cluster,segment code,segment,Family code,Family                   ,MC. Desc            ,Class code,Class                 ,Brick code,Brick,Article Code,UOM,foodcouponaccepted,weightedItem,speciality,finiteinventory,Desc,Sarla Grand,Super Vidyaranyanpur,Ascendas Park,Vijaynagar TTMC,L3 code,L3,L2 Code,L2,L1 code,L1,,RRP,MRP1,MRP2,MRP3,MRP4,MRP5
CLU001,18,Staples,1801,DRY FRUITS               ,OTHER DRY FRUITS    ,180101,DRY FRUITS            ,180101004,ALMONDS             ,491264334,kg,TRUE,TRUE,FALSE,TRUE,WONDERLAND TRAIL MIX 100 g PP           ,Y,Y,Y,Y,141,"Almond, Anjeer & Walnut",14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,130,130,130,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,OTHER DRY FRUITS    ,180101,DRY FRUITS            ,180101004,ALMONDS             ,491264335,kg,TRUE,TRUE,FALSE,TRUE,WONDERLAND WALNUT KERNELS 200 g CBD     ,Y,Y,Y,Y,141,"Almond, Anjeer & Walnut",14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,390,390,390,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,OTHER DRY FRUITS    ,180101,DRY FRUITS            ,180101004,ALMONDS             ,491264395,kg,TRUE,TRUE,FALSE,TRUE,NUTRAJ SIG REGULR WALNUT KERNL 100 g CBD,Y,Y,Y,Y,141,"Almond, Anjeer & Walnut",14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,175,175,149,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,490416749,kg,TRUE,TRUE,FALSE,TRUE,MANAK SALTED PISTA 100 g PP             ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,154,154,159,118,122,161
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,490416750,kg,TRUE,TRUE,FALSE,TRUE,MANAK SALTED PISTA 250 g PP             ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,385,385,397,295,402,303
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,490416752,kg,TRUE,TRUE,FALSE,TRUE,MANAK PISTA 100 g PP                    ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,236,236,203,144,243,187
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491186650,kg,TRUE,TRUE,FALSE,TRUE,BEST FARM PISTA GREEN 100 g PP          ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,,221,229,229,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491186651,kg,TRUE,TRUE,FALSE,TRUE,BEST FARM PISTA SALTED AKBARI 100 g PP  ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,208,209,209,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491186652,kg,TRUE,TRUE,FALSE,TRUE,GOOD LIFE PISTA SALTED 100 g PP         ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,146,146,146,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491186653,kg,TRUE,TRUE,FALSE,TRUE,GOOD LIFE PISTA SALTED 200 g PP         ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,289,289,289,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491187195,kg,TRUE,TRUE,FALSE,TRUE,VKC SIGNATURE R & S PISTA 200 g PP      ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,349,349,349,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491251572,kg,TRUE,TRUE,FALSE,TRUE,GOURMIA R&S PISTACHIOS 200 g CBD        ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,360,360,340,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491251573,kg,TRUE,TRUE,FALSE,TRUE,GOURMIA R&S PISTACHIO & PEPPER 200 g CBD,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,360,360,340,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491264326,kg,TRUE,TRUE,FALSE,TRUE,WONDERLAND ROASTED PISTACHIOS 200 g PP  ,N,N,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,,365,365,365,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491264329,kg,TRUE,TRUE,FALSE,TRUE,WONDERLAND PISTACHIOS IRANI 200 g PP    ,N,N,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,,365,365,365,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,PISTA               ,180101,DRY FRUITS            ,180101006,ALMONDS             ,491264331,kg,TRUE,TRUE,FALSE,TRUE,WONDERLAND PISTACHIOS 100 g PP          ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,190,190,190,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,490416761,kg,TRUE,TRUE,FALSE,TRUE,MANAK GREEN RAISINS 100 g PP            ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,36,36,33,29,47,56
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,490416762,kg,TRUE,TRUE,FALSE,TRUE,MANAK GREEN RAISINS 250 g PP            ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,90,90,81,80,117,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,490416764,kg,TRUE,TRUE,FALSE,TRUE,MANAK AFGHAN RAISINS 250 g PP           ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,175,175,139,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,490416765,kg,TRUE,TRUE,FALSE,TRUE,MANAK ABJOSH 100 g PP                   ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,94,94,82,70,94,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,490416766,kg,TRUE,TRUE,FALSE,TRUE,MANAK SEEDLESS BLACK KISHMISH 100 g PP  ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,50,50,38,35,50,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,490416795,kg,TRUE,TRUE,FALSE,TRUE,MANAK YELLOW RAISINS 100 g PP           ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,44,44,35,33,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,490416796,kg,TRUE,TRUE,FALSE,TRUE,MANAK YELLOW RAISINS 250 g PP           ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,110,110,88,81,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491074338,kg,TRUE,TRUE,FALSE,TRUE,TULSI KISHMISH INDIAN 500 g PP          ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,,135,170,190,139,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491186654,kg,TRUE,TRUE,FALSE,TRUE,GOOD LIFE RAISINS GREEN 100 g PP        ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,33,33,40,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491186655,kg,TRUE,TRUE,FALSE,TRUE,GOOD LIFE RAISINS GREEN 200 g PP        ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,64,64,77,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491186656,kg,TRUE,TRUE,FALSE,TRUE,GOOD LIFE RAISINS GREEN 500 g PP        ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,129,179,179,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491186657,kg,TRUE,TRUE,FALSE,TRUE,GOOD LIFE YELLOW RAISINS 100 g PP       ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,34,34,45,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491186658,kg,TRUE,TRUE,FALSE,TRUE,GOOD LIFE YELLOW RAISINS 200 g PP       ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,68,68,85,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491186659,kg,TRUE,TRUE,FALSE,TRUE,BEST FARM RAISINS KANDHARI 100 g PP     ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,60,60,72,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491186660,kg,TRUE,TRUE,FALSE,TRUE,BEST FARM SANDUKHANI RAISINS 100 g PP   ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,144,144,185,0,0,0
CLU001,18,Staples,1801,DRY FRUITS               ,RAISINS             ,180101,DRY FRUITS            ,180101005,ALMONDS             ,491296183,kg,TRUE,TRUE,FALSE,TRUE,TULSI KISHMISH GREEN 200 g PP           ,Y,Y,Y,Y,146,Pista & Raisins,14,Dry Fruits,1,Confectionery & Snacks,Save 2 %,65,75,80,80,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490000057,kg,TRUE,TRUE,FALSE,TRUE,SAFFOLA GOLD COOKING OIL 1 L PP         ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,150,150,150,130,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490000058,kg,TRUE,TRUE,FALSE,TRUE,SAFFOLA KARDI CORN BLEND OIL 1 L PP     ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs. 6.50,110,110,117,105,135,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490000060,kg,TRUE,TRUE,FALSE,TRUE,SUNDROP HEART OIL 1 L PP                ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,205,205,185,173,170,180
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490000066,kg,TRUE,TRUE,FALSE,TRUE,SAFFOLA GOLD COOKING OIL 2 L PET        ,N,N,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,300,300,300,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490005535,kg,TRUE,TRUE,FALSE,TRUE,SAFFOLA KARDI CORN BLEND OIL 5 L PET    ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,555,555,590,580,680,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490005644,kg,TRUE,TRUE,FALSE,TRUE,SUNDROP HEART BLENDED OIL 5 L PET       ,N,N,Y,Y,534,"Ricebran, Soya & Sunflower Oil",53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,1038,1038,938,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490005648,kg,TRUE,TRUE,FALSE,TRUE,SAFFOLA GOLD BLENDED OIL 5 L PET        ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs 15,725,750,750,715,680,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490012732,kg,TRUE,TRUE,FALSE,TRUE,SAFFOLA TOTAL OIL 5 L PET               ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,950,950,910,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490437774,kg,TRUE,TRUE,FALSE,TRUE,SAFFOLA ACTIVE OIL 1 L PP               ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,130,130,130,125,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490437775,kg,TRUE,TRUE,FALSE,TRUE,SAFFOLA ACTIVE OIL 5 L PET              ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,655,655,655,630,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490555780,kg,TRUE,TRUE,FALSE,TRUE,SUNDROP GLD LITE BLENDED RFD OIL 1 L PCH,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,135,135,120,125,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,490656541,kg,TRUE,TRUE,FALSE,TRUE,SUNDROP HEARTLITE OIL 1 L PET           ,N,N,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,,150,150,150,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,491022989,kg,TRUE,TRUE,FALSE,TRUE,SUNDROP LITE OIL 1 L PET                ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,105,105,105,99,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,491022990,kg,TRUE,TRUE,FALSE,TRUE,SUNDROP HEART OIL 1 L PET               ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,205,205,190,180,125,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,491076025,kg,TRUE,TRUE,FALSE,TRUE,OLEEV ACTIVE BLENDED OIL 1 L PP         ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,165,165,165,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,491076026,kg,TRUE,TRUE,FALSE,TRUE,OLEEV ACTIVE BLENDED OIL 5 L BTL        ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,895,895,875,825,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,491276493,kg,TRUE,TRUE,FALSE,TRUE,FORTUNE VIVO BLENDED VEG OIL 1 L PCH    ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Oil Combo Save Rs. 140,140,140,135,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,BLENDED OIL         ,180201,EDIBLE OILS           ,180201001,BLENDED OIL         ,491276494,kg,TRUE,TRUE,FALSE,TRUE,FORTUNE VIVO BLENDED VEG OIL 5 L JAR    ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Oil Combo Save Rs. 140,700,700,675,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,COCONUT OIL         ,180201,EDIBLE OILS           ,180201002,BLENDED OIL         ,490007392,kg,TRUE,TRUE,FALSE,TRUE,KLF NIRMAL COCONUT OIL 500 ml PP        ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,,90,95,83,97,81,105
CLU001,18,Staples,1802,EDIBLE OILS              ,COCONUT OIL         ,180201,EDIBLE OILS           ,180201002,BLENDED OIL         ,490007399,kg,TRUE,TRUE,FALSE,TRUE,KLF NIRMAL COCONUT OIL 1 L PP           ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,,199,241,163,187,159,191
CLU001,18,Staples,1802,EDIBLE OILS              ,GINGELLY OIL        ,180201,EDIBLE OILS           ,180201005,BLENDED OIL         ,490006687,kg,TRUE,TRUE,FALSE,TRUE,TILSONA OIL 500 ml PET                  ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,119,120,120,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,GINGELLY OIL        ,180201,EDIBLE OILS           ,180201005,BLENDED OIL         ,490006688,kg,TRUE,TRUE,FALSE,TRUE,TILSONA OIL 1 L PET                     ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs 10,225,225,225,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,GINGELLY OIL        ,180201,EDIBLE OILS           ,180201005,BLENDED OIL         ,490007877,kg,TRUE,TRUE,FALSE,TRUE,IDHAYAM GINGELLY OIL 1 L PCH            ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,225,237,369,309,348,255
CLU001,18,Staples,1802,EDIBLE OILS              ,GINGELLY OIL        ,180201,EDIBLE OILS           ,180201005,BLENDED OIL         ,490007878,kg,TRUE,TRUE,FALSE,TRUE,IDHAYAM GINGELLY OIL 500 ml PCH         ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,,119,123,186,175,157,132
CLU001,18,Staples,1802,EDIBLE OILS              ,GROUNDNUT OIL       ,180201,EDIBLE OILS           ,180201006,BLENDED OIL         ,490000068,kg,TRUE,TRUE,FALSE,TRUE,DHARA GROUNDNUT OIL 5 L CAN             ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,,849,890,790,785,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,GROUNDNUT OIL       ,180201,EDIBLE OILS           ,180201006,BLENDED OIL         ,490003845,kg,TRUE,TRUE,FALSE,TRUE,DHARA GROUNDNUT OIL 1 L PP              ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,,189,197,153,152,52,0
CLU001,18,Staples,1802,EDIBLE OILS              ,GROUNDNUT OIL       ,180201,EDIBLE OILS           ,180201006,BLENDED OIL         ,490016494,kg,TRUE,TRUE,FALSE,TRUE,GOLDWINNER REFINED GROUNDNUT OIL 1 L PP ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,145,146,125,146,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,GROUNDNUT OIL       ,180201,EDIBLE OILS           ,180201006,BLENDED OIL         ,490016723,kg,TRUE,TRUE,FALSE,TRUE,SAFAL DOUBLE FILTD GRND NUT OIL 1 L PP  ,Y,Y,Y,Y,535,Vegetable Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save 2 %,139,140,125,119,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,MUSTARD OIL         ,180201,EDIBLE OILS           ,180201007,BLENDED OIL         ,490000525,kg,TRUE,TRUE,FALSE,TRUE,FORTUNE KGMO MUSTARD OIL 1 L PET        ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,,125,172,139,125,156,0
CLU001,18,Staples,1802,EDIBLE OILS              ,MUSTARD OIL         ,180201,EDIBLE OILS           ,180201007,BLENDED OIL         ,490003844,kg,TRUE,TRUE,FALSE,TRUE,DHARA KACHI GHANI MUSTARD OIL 1 L TPK   ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,,149,165,138,129,132,0
CLU001,18,Staples,1802,EDIBLE OILS              ,MUSTARD OIL         ,180201,EDIBLE OILS           ,180201007,BLENDED OIL         ,490006686,kg,TRUE,TRUE,FALSE,TRUE,TEZ MUSTARD OIL 1 L PET                 ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs. 10,130,145,160,155,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,MUSTARD OIL         ,180201,EDIBLE OILS           ,180201007,BLENDED OIL         ,490012709,kg,TRUE,TRUE,FALSE,TRUE,FORTUNE KGMO OIL 500 ml PET             ,Y,Y,Y,Y,534,"Ricebran, Soya & Sunflower Oil",53,Edible Oil & Ghee,5,Grocery & Staples,,69,90,71,68,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,MUSTARD OIL         ,180201,EDIBLE OILS           ,180201007,BLENDED OIL         ,490063645,kg,TRUE,TRUE,FALSE,TRUE,DHARA KACHI GHANI MUSTARD OIL 1 L PET   ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,,165,170,144,134,133,0
CLU001,18,Staples,1802,EDIBLE OILS              ,MUSTARD OIL         ,180201,EDIBLE OILS           ,180201007,BLENDED OIL         ,490198251,kg,TRUE,TRUE,FALSE,TRUE,TEZ KGMO OIL 500 ml PET                 ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,,80,87,87,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,MUSTARD OIL         ,180201,EDIBLE OILS           ,180201007,BLENDED OIL         ,491074176,kg,TRUE,TRUE,FALSE,TRUE,PATANJALI AAROGYA MUSTARD OIL 1 L PP    ,Y,Y,Y,Y,532,"Mustard, Palm & Til Oil",53,Edible Oil & Ghee,5,Grocery & Staples,,135,135,0,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,OLIVE OIL           ,180201,EDIBLE OILS           ,180201008,BLENDED OIL         ,490006679,kg,TRUE,TRUE,FALSE,TRUE,FIGARO PURE OLIVE OIL 200 ml TIN        ,Y,Y,Y,Y,533,Olive Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs. 19,230,230,230,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,OLIVE OIL           ,180201,EDIBLE OILS           ,180201008,BLENDED OIL         ,490008647,kg,TRUE,TRUE,FALSE,TRUE,LEONARDO EXT VIRGIN OLIVE OIL 500 ml BTL,Y,Y,Y,Y,533,Olive Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs. 199,649,649,649,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,OLIVE OIL           ,180201,EDIBLE OILS           ,180201008,BLENDED OIL         ,490580385,kg,TRUE,TRUE,FALSE,TRUE,BORGES PURE OLIVE OIL 500 ml BTL        ,Y,Y,Y,Y,533,Olive Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs. 50,499,550,360,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,OLIVE OIL           ,180201,EDIBLE OILS           ,180201008,BLENDED OIL         ,490580389,kg,TRUE,TRUE,FALSE,TRUE,BORGES EXTRA LIGHT OLIVE OIL 500 ml BTL ,Y,Y,Y,Y,533,Olive Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs. 15,509,550,360,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,OLIVE OIL           ,180201,EDIBLE OILS           ,180201008,BLENDED OIL         ,490580392,kg,TRUE,TRUE,FALSE,TRUE,BORGES EXTRA VIRGIN OLIVE OIL 500 ml BTL,Y,Y,Y,Y,533,Olive Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs. 25,590,650,450,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,OLIVE OIL           ,180201,EDIBLE OILS           ,180201008,BLENDED OIL         ,490807945,kg,TRUE,TRUE,FALSE,TRUE,RAFAEL SALGADO PURE OLIVE OIL 175 ml BTL,Y,Y,Y,Y,533,Olive Oil,53,Edible Oil & Ghee,5,Grocery & Staples,SAVE 30%,249,249,249,0,0,0
CLU001,18,Staples,1802,EDIBLE OILS              ,OLIVE OIL           ,180201,EDIBLE OILS           ,180201008,BLENDED OIL         ,490862010,kg,TRUE,TRUE,FALSE,TRUE,LEONARDO OLIVE POMACE OIL 5 L BTL       ,Y,Y,Y,Y,533,Olive Oil,53,Edible Oil & Ghee,5,Grocery & Staples,Save Rs 2000,1599,2999,2999,0,0,0
